cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,nb_risque,lib_com,classe_ris_inon,classe_ris_mouv,classe_ris_sech,classe_ris_seis,classe_ris_temp
03016,Barberier,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,3.0,Barberier,2,1,1,0,1
03017,Barrais-Bussolles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Barrais-Bussolles,2,1,0,0,1
03018,Bayet,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,9.0,Bayet,4,1,3,0,1
03019,Beaulon,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,4.0,Beaulon,2,1,0,0,1
03020,Beaune-d'Allier,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Beaune-d'Allier,2,1,0,0,1
03021,Bègues,54.0,Inondations,1992-06-09 00:00:00,1992-06-11 00:00:00,3.0,Bègues,2,1,0,0,1
03022,Bellenaves,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,5.0,Bellenaves,2,1,2,0,1
03023,Bellerive-sur-Allier,54.0,Inondations,1987-07-06 00:00:00,1987-07-06 00:00:00,10.0,Bellerive-sur-Allier,4,1,5,0,1
03024,Bert,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Bert,2,1,1,0,1
03025,Bessay-sur-Allier,54.0,Inondations,2003-12-04 00:00:00,2003-12-07 00:00:00,4.0,Bessay-sur-Allier,2,1,3,0,1
03026,Besson,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Besson,2,1,2,0,1
03027,Bézenet,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Bézenet,2,1,1,0,1
03028,Billezois,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Billezois,2,1,0,0,1
03029,Billy,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Billy,2,1,3,0,1
03030,Biozat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Biozat,1,1,4,0,1
03031,Bizeneuille,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Bizeneuille,1,1,0,0,1
03032,Blomard,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Blomard,1,1,0,0,1
03033,Bost,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Bost,2,1,0,0,1
03034,Boucé,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Boucé,1,1,2,0,1
03035,Le Bouchaud,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Le Bouchaud,1,1,2,0,1
03036,Bourbon-l'Archambault,54.0,Inondations,2002-09-19 00:00:00,2002-09-19 00:00:00,5.0,Bourbon-l'Archambault,2,1,3,0,1
03037,Braize,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Braize,1,1,1,0,1
03038,Bransat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Bransat,1,1,1,0,1
03039,Bresnay,54.0,Inondations,1996-05-18 00:00:00,1996-05-18 00:00:00,3.0,Bresnay,2,1,1,0,1
03040,Bressolles,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Bressolles,2,1,3,0,1
03041,Le Brethon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Le Brethon,1,1,1,0,1
03042,Le Breuil,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,4.0,Le Breuil,2,1,0,0,1
03043,Broût-Vernet,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,6.0,Broût-Vernet,3,1,2,0,1
03044,Brugheas,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Brugheas,1,1,4,0,1
03045,Busset,54.0,Inondations,1988-08-14 00:00:00,1988-08-14 00:00:00,8.0,Busset,3,1,0,0,1
03046,Buxières-les-Mines,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Buxières-les-Mines,1,1,2,0,1
03047,La Celle,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,La Celle,2,1,0,0,1
03048,Cérilly,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Cérilly,1,1,1,0,1
03049,Cesset,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Cesset,1,1,1,0,1
03050,La Chabanne,54.0,Inondations,2014-08-09 00:00:00,2014-08-09 00:00:00,5.0,La Chabanne,2,1,0,0,1
03051,Chambérat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chambérat,1,1,0,0,1
03052,Chamblet,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chamblet,1,1,1,0,1
03053,Chantelle,54.0,Inondations,1994-11-04 00:00:00,1994-11-14 00:00:00,4.0,Chantelle,2,1,2,0,1
03054,Chapeau,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chapeau,1,1,2,0,1
03055,La Chapelaude,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,La Chapelaude,1,1,1,0,1
03056,La Chapelle,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,La Chapelle,2,1,0,0,1
03057,La Chapelle-aux-Chasses,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,La Chapelle-aux-Chasses,2,1,1,0,1
03058,Chappes,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Chappes,2,1,0,0,1
03059,Chareil-Cintrat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Chareil-Cintrat,2,1,1,0,1
03060,Charmeil,54.0,Inondations,1989-06-26 00:00:00,1989-06-26 00:00:00,3.0,Charmeil,2,1,3,0,1
03061,Charmes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Charmes,1,1,2,0,1
03062,Charroux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Charroux,1,1,0,0,1
03063,Chassenard,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,6.0,Chassenard,3,1,0,0,1
03064,Château-sur-Allier,54.0,Inondations,2003-12-04 00:00:00,2003-12-07 00:00:00,3.0,Château-sur-Allier,2,1,2,0,1
03065,Châtel-de-Neuvre,54.0,Inondations,2003-12-04 00:00:00,2003-12-07 00:00:00,4.0,Châtel-de-Neuvre,2,1,2,0,1
03066,Châtel-Montagne,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,3.0,Châtel-Montagne,2,1,0,0,1
03067,Châtelperron,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Châtelperron,2,1,1,0,1
03068,Châtelus,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Châtelus,1,1,0,0,1
03069,Châtillon,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Châtillon,2,1,1,0,1
03070,Chavenon,54.0,Inondations,2014-09-19 00:00:00,2014-09-19 00:00:00,3.0,Chavenon,2,1,1,0,1
03071,Chavroches,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chavroches,1,1,2,0,1
03072,Chazemais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chazemais,1,1,2,0,1
03073,Chemilly,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chemilly,1,1,1,0,1
03074,Chevagnes,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Chevagnes,2,1,0,0,1
03075,Chezelle,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Chezelle,2,1,1,0,1
03076,Chézy,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Chézy,2,1,1,0,1
03077,Chirat-l'Église,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Chirat-l'Église,2,1,0,0,1
03078,Chouvigny,54.0,Inondations,1992-06-09 00:00:00,1992-06-11 00:00:00,3.0,Chouvigny,2,1,0,0,1
03079,Cindré,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Cindré,2,1,3,0,1
03080,Cognat-Lyonne,54.0,Inondations,2016-05-27 00:00:00,2016-05-28 00:00:00,3.0,Cognat-Lyonne,2,1,4,0,1
03081,Colombier,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Colombier,2,1,0,0,1
03082,Commentry,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Commentry,2,1,1,0,1
03083,Contigny,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,5.0,Contigny,2,1,1,0,1
03084,Cosne-d'Allier,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,7.0,Cosne-d'Allier,3,1,2,0,1
03085,Coulandon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Coulandon,1,1,1,0,1
03086,Coulanges,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,5.0,Coulanges,2,1,0,0,1
03087,Couleuvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Couleuvre,1,1,2,0,1
03088,Courçais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Courçais,1,1,1,0,1
03089,Coutansouze,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Coutansouze,1,1,0,0,1
03090,Couzon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Couzon,1,1,0,0,1
03091,Créchy,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,5.0,Créchy,2,1,2,0,1
03092,Cressanges,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Cressanges,2,1,0,0,1
03093,Creuzier-le-Neuf,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Creuzier-le-Neuf,2,1,2,0,1
03094,Creuzier-le-Vieux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Creuzier-le-Vieux,1,1,3,0,1
03095,Cusset,54.0,Inondations,1987-07-06 00:00:00,1987-07-06 00:00:00,12.0,Cusset,4,1,4,0,1
03096,Deneuille-lès-Chantelle,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Deneuille-lès-Chantelle,1,1,0,0,1
03097,Deneuille-les-Mines,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Deneuille-les-Mines,1,1,0,0,1
03098,Désertines,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Désertines,2,1,2,0,1
03099,Deux-Chaises,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Deux-Chaises,2,1,1,0,1
03100,Diou,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,7.0,Diou,3,1,1,0,1
03101,Domérat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Domérat,1,1,5,0,1
03102,Dompierre-sur-Besbre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,4.0,Dompierre-sur-Besbre,2,1,1,0,1
03103,Le Donjon,54.0,Inondations,1999-10-22 00:00:00,1999-10-22 00:00:00,3.0,Le Donjon,2,1,2,0,1
03104,Doyet,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Doyet,2,1,1,0,1
03105,Droiturier,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Droiturier,2,1,0,0,1
03106,Durdat-Larequille,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Durdat-Larequille,1,1,0,0,1
03107,Ébreuil,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,8.0,Ébreuil,3,2,1,0,1
03108,Échassières,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Échassières,2,1,0,0,1
03109,Escurolles,54.0,Inondations,1992-06-09 00:00:00,1992-06-11 00:00:00,4.0,Escurolles,2,1,2,0,1
03110,Espinasse-Vozelle,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,5.0,Espinasse-Vozelle,2,1,4,0,1
03111,Estivareilles,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,3.0,Estivareilles,2,1,0,0,1
03112,Étroussat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,4.0,Étroussat,2,1,3,0,1
03113,Ferrières-sur-Sichon,54.0,Inondations,2012-05-21 00:00:00,2012-05-22 00:00:00,4.0,Ferrières-sur-Sichon,2,1,0,0,1
03114,La Ferté-Hauterive,54.0,Inondations,2003-12-04 00:00:00,2003-12-07 00:00:00,4.0,La Ferté-Hauterive,2,1,0,0,1
03115,Fleuriel,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Fleuriel,1,1,1,0,1
03116,Fourilles,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Fourilles,2,1,1,0,1
03117,Franchesse,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,4.0,Franchesse,2,1,1,0,1
03118,Gannat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,4.0,Gannat,2,1,2,0,1
03119,Gannay-sur-Loire,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,4.0,Gannay-sur-Loire,2,1,0,0,1
03120,Garnat-sur-Engièvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Garnat-sur-Engièvre,2,1,0,0,1
03121,Gennetines,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Gennetines,1,1,1,0,1
03122,Gipcy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Gipcy,1,1,1,0,1
03124,Gouise,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Gouise,2,1,2,0,1
03125,La Guillermie,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,La Guillermie,1,1,0,0,1
03126,Hauterive,54.0,Inondations,2003-12-04 00:00:00,2003-12-07 00:00:00,4.0,Hauterive,2,1,2,0,1
03127,Hérisson,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Hérisson,1,1,0,0,1
03128,Huriel,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Huriel,2,1,1,0,1
03129,Hyds,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Hyds,2,1,1,0,1
03130,Isle-et-Bardais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Isle-et-Bardais,1,1,1,0,1
03131,Isserpent,54.0,Inondations,2016-05-27 00:00:00,2016-05-28 00:00:00,7.0,Isserpent,3,1,1,0,1
03132,Jaligny-sur-Besbre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Jaligny-sur-Besbre,2,1,2,0,1
03133,Jenzat,54.0,Inondations,2000-08-30 00:00:00,2000-08-30 00:00:00,7.0,Jenzat,3,1,2,0,1
03134,Laféline,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Laféline,1,1,1,0,1
03135,Lalizolle,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lalizolle,1,1,1,0,1
03136,Lamaids,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lamaids,1,1,0,0,1
03137,Langy,54.0,Inondations,2013-07-23 00:00:00,2013-07-23 00:00:00,3.0,Langy,2,1,2,0,1
03138,Lapalisse,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,8.0,Lapalisse,3,1,2,0,1
03139,Laprugne,54.0,Inondations,2014-08-09 00:00:00,2014-08-09 00:00:00,4.0,Laprugne,2,1,0,0,1
03140,Lavault-Sainte-Anne,54.0,Inondations,1987-07-06 00:00:00,1987-07-06 00:00:00,4.0,Lavault-Sainte-Anne,2,2,0,0,1
03141,Lavoine,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lavoine,1,1,0,0,1
03142,Lenax,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lenax,1,1,1,0,1
03143,Lételon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lételon,1,1,1,0,1
03144,Liernolles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Liernolles,2,1,0,0,1
03145,Lignerolles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lignerolles,1,1,1,0,1
03146,Limoise,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Limoise,2,1,1,0,1
03147,Loddes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Loddes,1,1,0,0,1
03148,Loriges,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Loriges,1,1,1,0,1
03149,Louchy-Montfand,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Louchy-Montfand,1,1,2,0,1
03150,Louroux-Bourbonnais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Louroux-Bourbonnais,1,1,0,0,1
03151,Louroux-de-Beaune,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Louroux-de-Beaune,1,1,0,0,1
03152,Louroux-de-Bouble,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Louroux-de-Bouble,2,1,0,0,1
03154,Luneau,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,3.0,Luneau,2,1,3,0,1
03155,Lurcy-Lévis,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Lurcy-Lévis,1,1,1,0,1
03156,Lusigny,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Lusigny,2,1,1,0,1
03157,Magnet,54.0,Inondations,1994-06-08 00:00:00,1994-06-08 00:00:00,4.0,Magnet,2,1,2,0,1
03158,Haut-Bocage,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,3.0,Haut-Bocage,2,1,2,0,1
03159,Malicorne,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Malicorne,2,1,1,0,1
03160,Marcenat,54.0,Inondations,1988-05-13 00:00:00,1988-05-17 00:00:00,6.0,Marcenat,3,1,1,0,1
03161,Marcillat-en-Combraille,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Marcillat-en-Combraille,2,1,0,0,1
03162,Marigny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Marigny,1,1,1,0,1
03163,Mariol,54.0,Inondations,1992-06-09 00:00:00,1992-06-11 00:00:00,6.0,Mariol,3,1,1,0,1
03164,Le Mayet-d'École,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Le Mayet-d'École,1,1,2,0,1
03165,Le Mayet-de-Montagne,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,3.0,Le Mayet-de-Montagne,2,1,0,0,1
03166,Mazerier,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Mazerier,1,1,1,0,1
03167,Mazirat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Mazirat,1,1,0,0,1
03168,Meaulne-Vitray,54.0,Inondations,1998-04-25 00:00:00,1998-04-27 00:00:00,3.0,Meaulne-Vitray,2,1,2,0,1
03169,Meillard,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Meillard,1,1,1,0,1
03170,Meillers,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Meillers,1,1,2,0,1
03171,Mercy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Mercy,2,1,1,0,1
03172,Mesples,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Mesples,1,1,0,0,1
03173,Molinet,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,5.0,Molinet,2,1,2,0,1
03174,Molles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Molles,2,1,0,0,1
03175,Monestier,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,7.0,Monestier,3,1,1,0,1
03176,Monétay-sur-Allier,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Monétay-sur-Allier,1,1,1,0,1
03177,Monétay-sur-Loire,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Monétay-sur-Loire,2,1,1,0,1
03178,Montaiguët-en-Forez,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,3.0,Montaiguët-en-Forez,2,1,1,0,1
03179,Montaigu-le-Blin,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montaigu-le-Blin,1,1,2,0,1
03180,Montbeugny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montbeugny,1,1,1,0,1
03181,Montcombroux-les-Mines,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montcombroux-les-Mines,1,1,1,0,1
03182,Monteignet-sur-l'Andelot,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Monteignet-sur-l'Andelot,1,1,3,0,1
03183,Le Montet,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Le Montet,2,1,1,0,1
03184,Montilly,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montilly,1,1,1,0,1
03185,Montluçon,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,5.0,Montluçon,2,1,5,0,1
03186,Montmarault,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Montmarault,1,1,1,0,1
03187,Montoldre,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Montoldre,2,1,3,0,1
03188,Montord,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Montord,2,1,1,0,1
03189,Montvicq,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Montvicq,2,1,1,0,1
03190,Moulins,54.0,Inondations,1999-09-06 00:00:00,1999-09-06 00:00:00,5.0,Moulins,2,2,2,0,1
03191,Murat,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Murat,2,1,1,0,1
03192,Nades,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Nades,1,1,0,0,1
03193,Nassigny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Nassigny,1,1,1,0,1
03194,Naves,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Naves,2,1,2,0,1
03195,Néris-les-Bains,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Néris-les-Bains,2,1,0,0,1
03196,Neuilly-en-Donjon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Neuilly-en-Donjon,1,1,1,0,1
03197,Neuilly-le-Réal,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Neuilly-le-Réal,1,1,2,0,1
03198,Neure,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Neure,1,1,0,0,1
03200,Neuvy,54.0,Inondations,2014-11-14 00:00:00,2014-11-15 00:00:00,7.0,Neuvy,3,2,2,0,1
03201,Nizerolles,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,3.0,Nizerolles,2,1,0,0,1
03202,Noyant-d'Allier,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Noyant-d'Allier,2,1,2,0,1
03203,Paray-le-Frésil,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Paray-le-Frésil,1,1,1,0,1
03204,Paray-sous-Briailles,54.0,Inondations,2003-12-04 00:00:00,2003-12-06 00:00:00,3.0,Paray-sous-Briailles,2,1,1,0,1
03205,Périgny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Périgny,2,1,1,0,1
03206,La Petite-Marche,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,La Petite-Marche,2,1,0,0,1
03207,Pierrefitte-sur-Loire,54.0,Inondations,2003-12-03 00:00:00,2003-12-05 00:00:00,5.0,Pierrefitte-sur-Loire,2,1,1,0,1
03208,Le Pin,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Le Pin,1,1,1,0,1
03209,Poëzat,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Poëzat,1,1,2,0,1
03210,Pouzy-Mésangy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Pouzy-Mésangy,1,1,1,0,1
03211,Prémilhat,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,3.0,Prémilhat,2,1,2,0,1
03212,Quinssaines,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Quinssaines,1,1,0,0,1
03213,Reugny,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,3.0,Reugny,2,1,0,0,1
03214,Rocles,54.0,Inondations,1988-05-13 00:00:00,1988-05-19 00:00:00,4.0,Rocles,2,1,1,0,1
03215,Rongères,54.0,Inondations,2013-07-23 00:00:00,2013-07-23 00:00:00,3.0,Rongères,2,1,3,0,1
03216,Ronnet,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Ronnet,1,1,0,0,1
03217,Saint-Angel,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Angel,1,1,1,0,1
03218,Saint-Aubin-le-Monial,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Aubin-le-Monial,1,1,2,0,1
03219,Saint-Bonnet-de-Four,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Bonnet-de-Four,1,1,0,0,1
03220,Saint-Bonnet-de-Rochefort,54.0,Inondations,1988-03-18 00:00:00,1988-03-21 00:00:00,4.0,Saint-Bonnet-de-Rochefort,2,1,1,0,1
03221,Saint-Bonnet-Tronçais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Bonnet-Tronçais,1,1,1,0,1
03222,Saint-Caprais,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Saint-Caprais,1,1,0,0,1
03223,Saint-Christophe,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Saint-Christophe,2,1,0,0,1
03224,Saint-Clément,54.0,Inondations,2014-08-09 00:00:00,2014-08-09 00:00:00,4.0,Saint-Clément,2,1,0,0,1
